animal_id,latitude,longitude,timestamp,is_anomaly,anomaly_type,distance,speed,direction,time_interval,speed_kmh,acceleration,direction_change,avg_speed_6h,avg_distance_6h,speed_std_6h,distance_std_6h,anomaly_score,anomaly_severity
ANIMAL_000,-1.287347182953144,36.819828162777824,2025-10-23 06:37:48.692209,False,0,279.38732755008084,0.07760759098613357,2.6205914048251695,3600.0,0.27938732755008083,-0.016648468880717374,4.0163603917298625,0.05934890932472001,213.656073568992,0.02150904963558062,77.43257868808972,0.12088711453267792,Normal
ANIMAL_000,-1.287270149473567,36.82191867855298,2025-10-23 07:37:48.692209,False,0,232.55388477907545,0.06459830132752095,1.5339639612098148,3600.0,0.23255388477907543,-0.013009289658612616,1.0866274436153547,0.06257136722940419,225.25692202585503,0.020396320993681733,73.42675557725373,0.1247702327227111,Normal
ANIMAL_000,-1.2859148080321312,36.82012789896399,2025-10-23 08:37:48.692209,False,0,249.68709211181772,0.06935752558661604,-0.9229291957115163,3600.0,0.24968709211181775,0.004759224259095085,2.456893156921331,0.06635759828328482,238.8873538198253,0.018901239099955818,68.04446075984045,0.12716858884160248,Normal
ANIMAL_000,-1.2871047590065396,36.81932026992495,2025-10-23 09:37:48.692209,False,0,159.90121141579797,0.04441700317105499,-2.545300124601262,3600.0,0.15990121141579797,-0.024940522415561044,1.6223709288897457,0.06692991585659959,240.94769708375847,0.018010237914861022,64.83685649349916,0.11976752802166918,Normal
ANIMAL_000,-1.2875493148334392,36.82137486023988,2025-10-23 10:37:48.692209,False,0,233.69038070790114,0.06491399464108365,1.7838835030667246,3600.0,0.23369038070790113,0.020496991470028654,4.3291836276679865,0.0691917459298767,249.0902853475561,0.01644542813189222,59.20354127481147,0.07740738146980358,Normal
ANIMAL_000,-1.2862453468554715,36.82112284011914,2025-10-23 11:37:48.692209,False,0,147.67651616082253,0.04102125448911737,-0.19091775897839838,3600.0,0.14767651616082253,-0.023892740151966275,1.974801262045123,0.06031927836692111,217.14940212091597,0.014458860281188568,52.05189701227802,0.11832031685262256,Normal
ANIMAL_000,-1.2867048456288983,36.81804765812322,2025-10-23 12:37:48.692209,False,0,345.65558903511425,0.09601544139864285,-1.71912060476351,3600.0,0.3456555890351143,0.054994186909525476,1.5282028457851116,0.06338725343567264,228.19411236842151,0.019819932789933527,71.35175804376017,0.08248995580954488,Normal
ANIMAL_000,-1.285963650822935,36.82139067395738,2025-10-23 13:37:48.692209,False,0,380.6618697953734,0.1057394082764926,1.3526113416399002,3600.0,0.38066186979537336,0.009723966877849752,3.07173194640341,0.0702441045938346,252.8787765378045,0.026360154077018316,94.89655467726564,0.09232261936671798,Normal
ANIMAL_000,-1.2852605393525671,36.82091373092835,2025-10-23 14:37:48.692209,False,0,94.46504015822644,0.02624028893284068,-0.5960352010625749,3600.0,0.09446504015822645,-0.07949911934365192,1.948646542702475,0.06305789848487203,227.0084345455393,0.03193740451498361,114.97465625394067,0.10671708015796583,Normal
ANIMAL_000,-1.288843388048413,36.82063633548019,2025-10-23 15:37:48.692209,False,0,399.5862705395692,0.11099618626099145,-3.064323645416995,3600.0,0.39958627053956924,0.08475589732815077,2.46828844435442,0.07415442899986145,266.9559443995012,0.03552967085621053,127.90681508235775,0.04359080061831749,Normal
ANIMAL_000,-1.2870700338701546,36.82101895335364,2025-10-23 16:37:48.692209,False,0,201.72327381558873,0.05603424272655243,0.21250191585822215,3600.0,0.20172327381558874,-0.05496194353443902,3.276825561275217,0.07267447034743957,261.6280932507824,0.03617071028751453,130.21455703505214,0.1153226928714195,Normal
ANIMAL_000,-1.2877342557154594,36.81967074263142,2025-10-23 17:37:48.692209,False,0,167.08662167923436,0.04641295046645399,-2.0285620846308134,3600.0,0.16708662167923435,-0.00962129226009844,2.2410640004890356,0.07357308634366234,264.86311083718437,0.035283133935495016,127.01928216778191,0.12325879147773494,Normal
ANIMAL_000,-1.2870241466702603,36.82062312063532,2025-10-23 18:37:48.692209,False,0,132.07508892378067,0.03668752470105019,0.9301063693606786,3600.0,0.1320750889237807,-0.009725425765403799,2.958668453991492,0.06368510022739689,229.26636081862878,0.03604094738548027,129.74741058772872,0.12756750596316419,Normal
ANIMAL_000,-1.2862788606833928,36.82230595084562,2025-10-23 19:37:48.692209,False,0,204.60896430533975,0.05683582341814993,1.1538820567443675,3600.0,0.20460896430533976,0.020148298717099743,0.22377568738368891,0.055534502751006444,199.92420990362317,0.02957872131855394,106.48339674679379,0.106470796062763,Normal
ANIMAL_000,-1.2881182402670135,36.81942341657922,2025-10-23 20:37:48.692209,False,0,380.1521522974966,0.10559782008263795,-2.1387689523993796,3600.0,0.3801521522974966,0.048761996664488015,3.2926510091437473,0.06876075794263932,247.53872859350156,0.03153755093491386,113.53518336568969,0.08484285954653947,Normal
ANIMAL_000,-1.2869821994264046,36.82050164204844,2025-10-23 21:37:48.692209,False,0,174.13892236739122,0.04837192287983089,0.7592936980469396,3600.0,0.17413892236739123,-0.057225897202807054,2.8980626504463194,0.05832338071244591,209.96417056480524,0.024295372909972048,87.46334247589893,0.12881989549786937,Normal
ANIMAL_000,-1.287137715414539,36.820134033682024,2025-10-23 22:37:48.692209,False,0,44.374014616140684,0.01232611517115019,-1.971012460665979,3600.0,0.04437401461614068,-0.036045807708680704,2.7303061587129185,0.05103869278654554,183.7392940315639,0.03080075953500003,110.88273432599968,0.08943177500627253,Normal
ANIMAL_000,-1.285789690257591,36.81978280933834,2025-10-23 23:37:48.692209,False,0,154.89529848736592,0.043026471802046086,-0.25488065531529336,3600.0,0.1548952984873659,0.030700356630895896,1.7161318053506855,0.05047427967581088,181.70740683291913,0.030933220846848877,111.3595950486555,0.11159297634151316,Normal
ANIMAL_000,-1.2867147399479322,36.8186308289425,2025-10-24 00:37:48.692209,False,0,164.256665122371,0.04562685142288084,-2.2473688403144587,3600.0,0.16425666512237103,0.0026003796208347515,1.9924881849991654,0.05196416746278266,187.07100286601755,0.030346087438173106,109.24591477742275,0.13771272570998344,Normal
ANIMAL_000,-1.2884514286306459,36.82123774423033,2025-10-24 01:37:48.692209,False,0,348.2490079418852,0.09673583553941256,2.1584656129791866,3600.0,0.34824900794188524,0.051108984116531725,4.405834453293645,0.058614169482993105,211.0110101387751,0.03555238158950783,127.98857372222787,0.08052346438043873,Normal
ANIMAL_000,-1.2871443019173576,36.82093071107592,2025-10-24 02:37:48.692209,False,0,149.2997177572464,0.041472143821457336,-0.23070928128066515,3600.0,0.1492997177572464,-0.05526369171795523,2.3891748942598516,0.04792655677279633,172.53560438206674,0.027279642266284078,98.20671215862212,0.1182174970999576,Normal
ANIMAL_000,-1.2890692346798724,36.819669999460174,2025-10-24 03:37:48.692209,False,0,255.84395870867388,0.07106776630796496,-2.561753907880653,3600.0,0.2558439587086739,0.029595622486507628,2.331044626599988,0.051709197344152004,186.1531104389472,0.028880309626148577,103.9691146541344,0.1313494408597845,Normal
ANIMAL_000,-1.286282737887764,36.82091169693975,2025-10-24 04:37:48.692209,False,0,339.2010009557078,0.0942225002654744,0.41919919674534595,3600.0,0.3392010009557078,0.02315473395750943,2.980953104625999,0.0653585948598727,235.2909414955417,0.025725002892488774,92.61001041295927,0.11774770022282088,Normal
ANIMAL_000,-1.284348920423398,36.82048617019012,2025-10-24 05:37:48.692209,False,0,220.17246608800042,0.06115901835777789,-0.21659317073537507,3600.0,0.22017246608800042,-0.0330634819076965,0.635792367480721,0.06838068595249468,246.1704694289808,0.023549918828680426,84.77970778324924,0.10170554590897357,Normal
ANIMAL_000,-1.2889161095320534,36.820274222527885,2025-10-24 06:37:48.692209,True,0,508.39453213263715,0.14122070337017698,-3.0952193361393983,3600.0,0.5083945321326371,0.08006168501239908,2.878626165404023,0.08431299461037738,303.5267805973585,0.03475023390072111,125.10084204259599,-0.024828926816347408,Medium
ANIMAL_000,-1.2865267291067888,36.818573127394544,2025-10-24 07:37:48.692209,False,0,326.11411464701683,0.09058725406861579,-0.6186944169921983,3600.0,0.32611411464701684,-0.05063344930156119,2.4765249191472,0.08328823103191124,299.8376317148804,0.03439951247743145,123.8382449187532,0.09109244594757598,Normal
ANIMAL_000,-1.2880823775150667,36.81992045965673,2025-10-24 08:37:48.692209,False,0,228.81392502967222,0.06355942361935339,2.427831094741847,3600.0,0.2288139250296722,-0.027027830449262394,3.0465255117340453,0.08696944433156058,313.0899995936181,0.02991977606069013,107.71119381848446,0.10884381971040569,Normal
ANIMAL_000,-1.2894509267180756,36.820249338636444,2025-10-24 09:37:48.692209,False,0,156.5059641547845,0.043473878931884584,2.905752559337732,3600.0,0.15650596415478452,-0.020085544687468808,0.4779214645958847,0.08237046310221384,296.5336671679698,0.034606537165666605,124.5835337963997,0.08966214462843586,Normal
ANIMAL_000,-1.2882805784427127,36.82190695981644,2025-10-24 10:37:48.692209,False,0,225.5923618166849,0.06266454494907914,0.9560275926448314,3600.0,0.2255923618166849,0.019190666017194553,1.9497249666929004,0.07711080388281465,277.5988939781327,0.034842303045886015,125.43229096518954,0.11848215455399153,Normal
ANIMAL_000,-1.288158358339608,36.819334317376956,2025-10-24 11:37:48.692209,False,0,286.3152051316612,0.07953200142546143,-1.5233244059503364,3600.0,0.2863152051316612,0.016867456476382298,2.4793519985951677,0.08017296772742856,288.6226838187428,0.033956065906824276,122.24183726456732,0.10758402176403481,Normal
ANIMAL_000,-1.2867142190007153,36.819789177738926,2025-10-24 12:37:48.692209,False,0,168.35411065224446,0.04676503073673457,0.3051334029052396,3600.0,0.16835411065224445,-0.03276697068872687,1.828457808855576,0.06443035562185483,231.94928023867735,0.018261200786207465,65.74032283034639,0.11800048589240147,Normal
ANIMAL_000,-1.2877998018448442,36.81882553873204,2025-10-24 13:37:48.692209,False,0,161.39060129507257,0.044830722581964605,-2.4156317847031796,3600.0,0.16139060129507257,-0.0019343081547699634,2.720765187608419,0.05680426704074629,204.49536134668662,0.01427148336672562,51.37734012021144,0.12974354186539233,Normal
ANIMAL_000,-1.2878658096049316,36.820712703460835,2025-10-24 14:37:48.692209,False,sudden_stop,209.91849294972766,0.05831069248603546,1.6057592851103937,3600.0,0.20991849294972767,0.013479969904070854,4.021391069813573,0.05592947851852664,201.3461226666959,0.013931416546085347,50.15309956590642,0.1153110464155842,Normal
ANIMAL_000,-1.2876888033676623,36.82038962215982,2025-10-24 15:37:48.692209,False,0,40.955374449515794,0.011376492902643276,-1.0695906534450896,3600.0,0.040955374449515795,-0.046934199583392185,2.6753499385554833,0.050579914180319756,182.08769104915112,0.022928329068980877,82.54198464833058,0.0872786886044492,Normal
ANIMAL_000,-1.2870645072187838,36.82010794815772,2025-10-24 16:37:48.692209,False,0,76.15398494754346,0.021153884707650963,-0.4238401925737086,3600.0,0.07615398494754347,0.009777391805007687,0.6457504608713811,0.04366147080674839,157.18129490429416,0.02474350471096047,89.07661695945708,0.0956681706313855,Normal
ANIMAL_000,-1.288332990207618,36.821718737432505,2025-10-24 17:37:48.692209,False,0,227.9463676144976,0.06331843544847156,2.237863509787665,3600.0,0.2279463676144976,0.042164550740820594,2.6617037023613737,0.04095920981058341,147.45315531810024,0.02057713844059068,74.07769838612568,0.10503877536756151,Normal
ANIMAL_000,-1.2864387403567072,36.8227781833927,2025-10-24 18:37:48.692209,False,human_proximity,241.3222396150436,0.06703395544862323,0.5099520666573513,3600.0,0.24132223961504362,0.0037155200001516703,1.7279114431303135,0.04433736392923152,159.61451014523345,0.02321553955428165,83.57594239541328,0.12366777722768107,Normal
ANIMAL_000,-1.285572478328755,36.820645907988364,2025-10-24 19:37:48.692209,False,0,255.86235807919093,0.0710728772442197,-1.184903535426702,3600.0,0.25586235807919094,0.0040389217955964785,1.6948556020840533,0.04871105637294071,175.3598029425865,0.025669341790878895,92.40963044716348,0.12351273034413074,Normal
ANIMAL_000,-1.287863225101605,36.820733815577874,2025-10-24 20:37:48.692209,False,0,254.906811721666,0.07080744770046278,3.103236395113102,3600.0,0.254906811721666,-0.00026542954375692596,4.2881399305398045,0.050793848908678586,182.85785607124294,0.027072661072005517,97.46157985921937,0.116896583526852,Normal
ANIMAL_000,-1.2847438225124954,36.82236077074661,2025-10-24 21:37:48.692209,False,0,391.1837162801655,0.1086621434111571,0.4807463551654664,3600.0,0.39118371628016557,0.03785469571069432,2.622490039947636,0.06700812399343091,241.2292463763512,0.027864817037164806,100.31334133379299,0.08006908507974109,Normal
ANIMAL_000,-1.2891580010565453,36.82070381130306,2025-10-24 22:37:48.692209,True,0,524.2590435168876,0.14562751208802432,-2.7824958037998586,3600.0,0.5242590435168876,0.03696536867686723,3.263242158965325,0.08775372855682645,315.9134228045752,0.032797427991412394,118.07074076908455,-0.015752997587419326,Medium
ANIMAL_000,-1.287577357214107,36.8188482246292,2025-10-24 23:37:48.692209,False,0,271.00318757713615,0.07527866321587115,-0.8652409852055929,3600.0,0.27100318757713615,-0.07034884887215317,1.9172548185942657,0.08974709985139306,323.08955946501493,0.03134663919950998,112.84790111823591,0.08675479557556304,Normal
ANIMAL_000,-1.2866278711909074,36.82138311218246,2025-10-25 00:37:48.692209,False,0,300.9242996621191,0.08359008323947753,1.212405051252234,3600.0,0.30092429966211914,0.00831142002360638,2.0776460364578266,0.0925064544832021,333.02323613952757,0.02962902847720489,106.66450251793759,0.08791703350185393,Normal
ANIMAL_000,-1.287467105561038,36.82019951008178,2025-10-25 01:37:48.692209,False,0,161.3101349288846,0.04480837081357905,-2.1875710595720714,3600.0,0.1613101349288846,-0.03878171242589848,3.3999761108243054,0.08812903674476201,317.26453228114315,0.03490024320450839,125.64087553623015,0.100397373200244,Normal
ANIMAL_000,-1.2853674042296066,36.82092233869925,2025-10-25 02:37:48.692209,False,0,246.91693014544248,0.0685880361515118,0.331545909155921,3600.0,0.24691693014544247,0.023779665337932743,2.5191169687279924,0.08775913481993684,315.93288535177254,0.03513154471762109,126.47356098343587,0.10880210793783912,Normal
ANIMAL_000,-1.2867555622044273,36.82216870797477,2025-10-25 03:37:48.692209,False,0,207.42060937045557,0.057616835936237655,2.409962026041419,3600.0,0.20742060937045556,-0.01097120021527414,2.078416116885498,0.07925158357411693,285.3057008668209,0.035237704283506234,126.85573542062232,0.1218244406777862,Normal
ANIMAL_000,-1.2886522284358417,36.820033122915426,2025-10-25 04:37:48.692209,False,0,317.5537697151841,0.08820938047644003,-2.2970117161517543,3600.0,0.3175537697151841,0.030592544540202375,4.706973742193173,0.0696818949721862,250.85482189987033,0.01633085187913697,58.79106676489268,0.05369539054498984,Normal
